param,session,side,entry_time,exit_time,bars_held,entry_price,exit_price,stop_price,target_price,range_size,range_pct,exit_reason,price_pnl,risk_price,pnl,weekday,date,hour,rng,tgt,year,ehour,scale,pnl_vt
h13_r30_t3,1704758400000000000,1,1704807400000000000,1704815725000000000,1663,2036.5230000000001,2031.733,2031.733,2050.893000000001,4.790000000000191,0.23558753884551734,sl,-4.790000000000191,4.790000000000191,-9.720000000000383,Tuesday,2024-01-09,13,30,3.0,2024,13,0.9866570513011103,-9.59030653864717
h14_r15_t2,1704758400000000000,-1,1704809880000000000,1704815705000000000,1164,2037.4335,2031.9515000000001,2040.1745,2031.9515000000001,2.7409999999999854,0.13440194566552427,tp,5.481999999999971,2.7409999999999854,10.823999999999941,Tuesday,2024-01-09,14,15,2.0,2024,14,0.9866570513011103,10.67957592328316
h00_r30_t1,1704844800000000000,-1,1704847490000000000,1704848920000000000,285,2030.1985,2029.1574999999998,2031.2395000000001,2029.1574999999998,1.0410000000001673,0.05125811340599909,tp,1.0410000000001673,1.0410000000001673,1.9420000000003346,Wednesday,2024-01-10,0,30,1.0,2024,0,1.019953062774009,1.9807488479074666
h01_r60_t3,1704844800000000000,1,1704853230000000000,1704865395000000000,2427,2032.5625,2027.3425,2027.3425,2048.2225,5.220000000000027,0.2569082227364775,sl,-5.220000000000027,5.220000000000027,-10.580000000000055,Wednesday,2024-01-10,1,60,3.0,2024,2,1.019953062774009,-10.791103404149071
h02_r15_t3,1704844800000000000,1,1704853100000000000,1704854430000000000,266,2032.1934999999999,2030.9615,2030.9615,2035.8894999999998,1.231999999999971,0.06065136712956677,sl,-1.231999999999971,1.231999999999971,-2.603999999999942,Wednesday,2024-01-10,2,15,3.0,2024,2,1.019953062774009,-2.65595777546346
h04_r30_t3,1704844800000000000,1,1704861160000000000,1704863965000000000,559,2029.8785,2028.4455,2028.4455,2034.1775,1.4329999999999927,0.07060788063769768,sl,-1.4329999999999927,1.4329999999999927,-3.0059999999999856,Wednesday,2024-01-10,4,30,3.0,2024,4,1.019953062774009,-3.0659789066986565
h05_r60_t2,1704844800000000000,-1,1704866875000000000,1704872340000000000,1092,2025.4650000000001,2030.291,2030.291,2015.8130000000006,4.8259999999997945,0.23811843999362492,sl,-4.8259999999997945,4.8259999999997945,-9.79199999999959,Wednesday,2024-01-10,5,60,2.0,2024,6,1.019953062774009,-9.987380390682677
h06_r60_t3,1704844800000000000,1,1704871040000000000,1704881040000000000,2000,2027.138,2036.9779999999998,2023.858,2036.9779999999998,3.2799999999999727,0.16200570971342637,tp,9.839999999999918,3.2799999999999727,19.539999999999836,Wednesday,2024-01-10,6,60,3.0,2024,7,1.019953062774009,19.929882846603967
h13_r30_t3,1704844800000000000,-1,1704895005000000000,1704931195000000000,6403,2030.2745,2026.789,2034.0925,2018.8205,3.8179999999999836,0.1878745619909775,session_end,3.485500000000002,3.8179999999999836,6.831000000000004,Wednesday,2024-01-10,13,30,3.0,2024,13,1.019953062774009,6.9672993718092595
h14_r15_t2,1704844800000000000,-1,1704896195000000000,1704897065000000000,174,2028.8029999999999,2031.4344999999998,2031.4344999999998,2023.54,2.63149999999996,0.1296421330281481,sl,-2.63149999999996,2.63149999999996,-5.40299999999992,Wednesday,2024-01-10,14,15,2.0,2024,14,1.019953062774009,-5.5108063981678885
h00_r30_t1,1704931200000000000,1,1704933790000000000,1704937965000000000,834,2027.9389999999999,2029.2904999999996,2026.5875,2029.2904999999996,1.35149999999976,0.06666551570202316,tp,1.35149999999976,1.35149999999976,2.5629999999995197,Thursday,2024-01-11,0,30,1.0,2024,0,1.0543653319020958,2.702338345664565
h01_r60_t3,1704931200000000000,1,1704939230000000000,1704979800000000000,8077,2030.451,2040.4110000000005,2027.1309999999999,2040.4110000000005,3.3200000000001637,0.16356972196350492,tp,9.960000000000491,3.3200000000001637,19.78000000000098,Thursday,2024-01-11,1,60,3.0,2024,2,1.0543653319020958,20.85534626502449
h02_r15_t3,1704931200000000000,1,1704939300000000000,1704942805000000000,700,2030.6505,2028.9605000000001,2028.9605000000001,2035.7204999999994,1.6899999999998272,0.08322870237833783,sl,-1.6899999999998272,1.6899999999998272,-3.5199999999996545,Thursday,2024-01-11,2,15,3.0,2024,2,1.0543653319020958,-3.711365968295013
h04_r30_t3,1704931200000000000,1,1704947935000000000,1704963555000000000,3119,2032.179,2030.88,2030.88,2036.076,1.2989999999999782,0.06393706112486298,sl,-1.2989999999999782,1.2989999999999782,-2.7379999999999565,Thursday,2024-01-11,4,30,3.0,2024,4,1.0543653319020958,-2.8868522787478925
h05_r60_t2,1704931200000000000,1,1704953580000000000,1704963295000000000,1942,2034.69,2031.1705,2031.1705,2041.7290000000003,3.5195000000001073,0.17311573397972918,sl,-3.5195000000001073,3.5195000000001073,-7.179000000000214,Thursday,2024-01-11,5,60,2.0,2024,6,1.0543653319020958,-7.569288717725372
h06_r60_t3,1704931200000000000,1,1704957500000000000,1704960350000000000,570,2035.1495,2032.23,2032.23,2043.908,2.919499999999971,0.14353201336649415,sl,-2.919499999999971,2.919499999999971,-5.9789999999999415,Thursday,2024-01-11,6,60,3.0,2024,7,1.0543653319020958,-6.304050319442569
h13_r30_t3,1704931200000000000,1,1704979800000000000,1704979805000000000,1,2039.6625,2032.1795,2032.1795,2062.1115,7.482999999999947,0.3672085646993445,sl,-7.482999999999947,7.482999999999947,-15.105999999999895,Thursday,2024-01-11,13,30,3.0,2024,13,1.0543653319020958,-15.927242703712949
h14_r15_t2,1704931200000000000,1,1704982535000000000,1704989720000000000,1432,2030.8835,2024.9485,2024.9485,2042.7534999999998,5.934999999999945,0.29231110964449086,sl,-5.934999999999945,5.934999999999945,-12.009999999999891,Thursday,2024-01-11,14,15,2.0,2024,14,1.0543653319020958,-12.662927636144056
h00_r30_t1,1705017600000000000,-1,1705019405000000000,1705029285000000000,1974,2031.1635,2035.4805000000001,2035.4805000000001,2026.8465,4.317000000000007,0.2125207037846854,sl,-4.317000000000007,4.317000000000007,-8.774000000000015,Friday,2024-01-12,0,30,1.0,2024,0,1.0335421109022753,-9.06829848105658
h01_r60_t3,1705017600000000000,1,1705024935000000000,1705061010000000000,7196,2034.8195,2048.9495,2030.1095,2048.9495,4.710000000000036,0.23156604032395825,tp,14.13000000000011,4.710000000000036,28.120000000000218,Friday,2024-01-12,1,60,3.0,2024,2,1.0335421109022753,29.06320415857221
h02_r15_t3,1705017600000000000,-1,1705026110000000000,1705029015000000000,580,2033.297,2035.3495,2035.3495,2027.1395,2.052500000000009,0.1009248452874986,sl,-2.052500000000009,2.052500000000009,-4.245000000000018,Friday,2024-01-12,2,15,3.0,2024,2,1.0335421109022753,-4.387386260780177
h04_r30_t3,1705017600000000000,1,1705034530000000000,1705044600000000000,2003,2034.2885,2038.5020000000004,2032.884,2038.5020000000004,1.4045000000000982,0.06906724307121294,tp,4.213500000000295,1.4045000000000982,8.287000000000589,Friday,2024-01-12,4,30,3.0,2024,4,1.0335421109022753,8.564963473047763
h05_r60_t2,1705017600000000000,1,1705044510000000000,1705056610000000000,2419,2037.2060000000001,2044.0200000000004,2033.799,2044.0200000000004,3.407000000000153,0.16732982220654613,tp,6.814000000000306,3.407000000000153,13.48800000000061,Friday,2024-01-12,5,60,2.0,2024,7,1.0335421109022753,13.940415991850521
h06_r60_t3,1705017600000000000,-1,1705042805000000000,1705044495000000000,338,2034.9825,2036.867,2036.867,2029.3290000000004,1.884499999999889,0.0925904089209048,sl,-1.884499999999889,1.884499999999889,-3.908999999999778,Friday,2024-01-12,6,60,3.0,2024,7,1.0335421109022753,-4.040116111516765
h13_r30_t3,1705017600000000000,1,1705066200000000000,1705079715000000000,2703,2049.2,2044.4285,2044.4285,2063.5144999999993,4.771499999999833,0.23290885168344963,sl,-4.771499999999833,4.771499999999833,-9.682999999999666,Friday,2024-01-12,13,30,3.0,2024,13,1.0335421109022753,-10.007788259866386
h14_r15_t2,1705017600000000000,1,1705069925000000000,1705074125000000000,840,2059.2960000000003,2053.3695,2053.3695,2071.1490000000013,5.9265000000004875,0.288522486400301,sl,-5.9265000000004875,5.9265000000004875,-11.993000000000976,Friday,2024-01-12,14,15,2.0,2024,14,1.0335421109022753,-12.395270536051996
h00_r30_t1,1705276800000000000,1,1705278865000000000,1705283085000000000,839,2048.3015,2050.7395,2045.8635,2050.7395,2.438000000000102,0.1190398881279001,tp,2.438000000000102,2.438000000000102,4.736000000000204,Monday,2024-01-15,0,30,1.0,2024,0,1.044556572603688,4.947019927851279
h01_r60_t3,1705276800000000000,1,1705285050000000000,1705363195000000000,12767,2051.4865,2054.004,2047.5455,2063.3095000000003,3.941000000000031,0.19214665748432347,session_end,2.5174999999999272,3.941000000000031,4.894999999999855,Monday,2024-01-15,1,60,3.0,2024,2,1.044556572603688,5.113104422894901
h02_r15_t3,1705276800000000000,1,1705285050000000000,1705287375000000000,465,2051.434,2055.971500000001,2049.9215,2055.971500000001,1.5125000000002728,0.07374489240438689,tp,4.5375000000008185,1.5125000000002728,8.935000000001637,Monday,2024-01-15,2,15,3.0,2024,2,1.044556572603688,9.333112976215663
h04_r30_t3,1705276800000000000,-1,1705293060000000000,1705308130000000000,3004,2053.68,2057.6515,2057.6515,2041.7654999999995,3.9715000000001055,0.19336422097321898,sl,-3.9715000000001055,3.9715000000001055,-8.083000000000212,Monday,2024-01-15,4,30,3.0,2024,4,1.044556572603688,-8.443150776355832
h05_r60_t2,1705276800000000000,1,1705299615000000000,1705303940000000000,864,2055.632,2053.1,2053.1,2060.6960000000004,2.532000000000153,0.12320196656030777,sl,-2.532000000000153,2.532000000000153,-5.204000000000305,Monday,2024-01-15,5,60,2.0,2024,6,1.044556572603688,-5.4358724038299115
h06_r60_t3,1705276800000000000,-1,1705303355000000000,1705306455000000000,620,2053.9215,2057.0765,2057.0765,2044.4564999999993,3.1550000000002,0.15349231504602703,sl,-3.1550000000002,3.1550000000002,-6.4500000000004,Monday,2024-01-15,6,60,3.0,2024,7,1.044556572603688,-6.737389893294206
h13_r30_t3,1705276800000000000,-1,1705325400000000000,1705327185000000000,357,2052.4795,2054.2709999999997,2054.2709999999997,2047.1050000000005,1.7914999999998145,0.08728056841743323,sl,-1.7914999999998145,1.7914999999998145,-3.722999999999629,Monday,2024-01-15,13,30,3.0,2024,13,1.044556572603688,-3.888884119803143
h14_r15_t2,1705276800000000000,-1,1705328545000000000,1705331945000000000,680,2053.0355,2050.0684999999994,2054.5190000000002,2050.0684999999994,1.4835000000002765,0.07223535432453011,tp,2.967000000000553,1.4835000000002765,5.794000000001106,Monday,2024-01-15,14,15,2.0,2024,14,1.044556572603688,6.052160781666924
h00_r30_t1,1705363200000000000,-1,1705365085000000000,1705373460000000000,1673,2052.295,2049.9815,2054.6085000000003,2049.9815,2.3135000000002037,0.11270810014872029,tp,2.3135000000002037,2.3135000000002037,4.487000000000408,Tuesday,2024-01-16,0,30,1.0,2024,0,1.092817609250636,4.9034726127080495
h01_r60_t3,1705363200000000000,-1,1705372185000000000,1705396345000000000,4826,2050.01,2039.6405000000009,2053.4665,2039.6405000000009,3.456499999999778,0.1685330940925544,tp,10.369499999999334,3.456499999999778,20.598999999998668,Tuesday,2024-01-16,1,60,3.0,2024,2,1.092817609250636,22.510949932952396
h02_r15_t3,1705363200000000000,-1,1705371830000000000,1705374475000000000,529,2050.3450000000003,2051.576,2051.576,2046.652000000001,1.2309999999997672,0.06001100282967075,sl,-1.2309999999997672,1.2309999999997672,-2.6019999999995345,Tuesday,2024-01-16,2,15,3.0,2024,2,1.092817609250636,-2.8435114192696465
h05_r60_t2,1705363200000000000,-1,1705385115000000000,1705385580000000000,93,2047.585,2049.5295,2049.5295,2043.696,1.9445000000000618,0.09491523769079753,sl,-1.9445000000000618,1.9445000000000618,-4.029000000000123,Tuesday,2024-01-16,5,60,2.0,2024,6,1.092817609250636,-4.402962147670948
h06_r60_t3,1705363200000000000,1,1705388470000000000,1705392750000000000,856,2050.6155,2047.4535,2047.4535,2060.1014999999993,3.161999999999807,0.15420106463106015,sl,-3.161999999999807,3.161999999999807,-6.463999999999614,Tuesday,2024-01-16,6,60,3.0,2024,7,1.092817609250636,-7.06397302619569
h13_r30_t3,1705363200000000000,1,1705412045000000000,1705424800000000000,2551,2039.2075,2031.351,2031.351,2062.7769999999996,7.856499999999869,0.38661880168593005,sl,-7.856499999999869,7.856499999999869,-15.852999999999739,Tuesday,2024-01-16,13,30,3.0,2024,13,1.092817609250636,-17.324437559450047
h14_r15_t2,1705363200000000000,1,1705415050000000000,1705416645000000000,319,2041.5774999999999,2037.2075,2037.2075,2050.3174999999997,4.369999999999891,0.2141318179791293,sl,-4.369999999999891,4.369999999999891,-8.879999999999782,Tuesday,2024-01-16,14,15,2.0,2024,14,1.092817609250636,-9.70422037014541
h00_r30_t1,1705449600000000000,1,1705452360000000000,1705456475000000000,823,2028.258,2030.785,2025.731,2030.785,2.5270000000000437,0.12464946961083635,tp,2.5270000000000437,2.5270000000000437,4.914000000000088,Wednesday,2024-01-17,0,30,1.0,2024,0,1.0710166802771393,5.262975966881956
h01_r60_t3,1705449600000000000,1,1705457065000000000,1705461625000000000,911,2030.837,2026.7725,2026.7725,2043.0304999999998,4.064499999999953,0.20018592738981106,sl,-4.064499999999953,4.064499999999953,-8.268999999999906,Wednesday,2024-01-17,1,60,3.0,2024,2,1.0710166802771393,-8.856236929211564
h02_r15_t3,1705449600000000000,-1,1705458325000000000,1705468620000000000,2053,2029.87,2020.3794999999996,2033.0335,2020.3794999999996,3.1635000000001128,0.15571302141835996,tp,9.490500000000338,3.1635000000001128,18.841000000000676,Wednesday,2024-01-17,2,15,3.0,2024,2,1.0710166802771393,20.179025273102305
h04_r30_t3,1705449600000000000,1,1705466330000000000,1705468125000000000,356,2024.886,2023.4270000000001,2023.4270000000001,2029.2629999999995,1.4589999999998327,0.07206164209169573,sl,-1.4589999999998327,1.4589999999998327,-3.0579999999996654,Wednesday,2024-01-17,4,30,3.0,2024,4,1.0710166802771393,-3.2751690082871336
h05_r60_t2,1705449600000000000,-1,1705471310000000000,1705477925000000000,1322,2019.386,2025.5014999999999,2025.5014999999999,2007.1550000000002,6.115499999999884,0.3026379308680982,sl,-6.115499999999884,6.115499999999884,-12.370999999999768,Wednesday,2024-01-17,5,60,2.0,2024,6,1.0710166802771393,-13.249547351708241
h06_r60_t3,1705449600000000000,1,1705476405000000000,1705500685000000000,4852,2020.8780000000002,2017.6525000000001,2017.6525000000001,2030.5545000000002,3.225500000000011,0.15973234494560215,sl,-3.225500000000011,3.225500000000011,-6.5910000000000215,Wednesday,2024-01-17,6,60,3.0,2024,7,1.0710166802771393,-7.059070939706648
h13_r30_t3,1705449600000000000,-1,1705498200000000000,1705505515000000000,1459,2023.5535,2007.877,2028.779,2007.877,5.225500000000011,0.25800141356434275,tp,15.676500000000033,5.225500000000011,31.213000000000065,Wednesday,2024-01-17,13,30,3.0,2024,13,1.0710166802771393,33.429643641490415
h14_r15_t2,1705449600000000000,-1,1705503340000000000,1705535995000000000,5713,2015.8505,2009.679,2023.166,2001.2195000000002,7.315499999999929,0.36216736038139724,session_end,6.171499999999924,7.315499999999929,12.202999999999847,Wednesday,2024-01-17,14,15,2.0,2024,14,1.0710166802771393,13.069616549421767
h00_r30_t1,1705536000000000000,-1,1705537800000000000,1705538900000000000,220,2008.3935000000001,2009.6975,2009.6975,2007.0895000000003,1.30399999999986,0.06491012759767369,sl,-1.30399999999986,1.30399999999986,-2.74799999999972,Thursday,2024-01-18,0,30,1.0,2024,0,1.069158236706551,-2.938046834469303
h01_r60_t3,1705536000000000000,-1,1705545130000000000,1705558945000000000,2757,2009.4155,2012.1365,2012.1365,2001.2525,2.7210000000000036,0.13526024921986768,sl,-2.7210000000000036,2.7210000000000036,-5.582000000000007,Thursday,2024-01-18,1,60,3.0,2024,2,1.069158236706551,-5.968041277295976
h02_r15_t3,1705536000000000000,-1,1705544270000000000,1705546800000000000,506,2010.854,2007.593,2011.941,2007.593,1.086999999999989,0.054045668838768345,tp,3.2609999999999673,1.086999999999989,6.381999999999935,Thursday,2024-01-18,2,15,3.0,2024,2,1.069158236706551,6.8233678666611395
h04_r30_t3,1705536000000000000,-1,1705552560000000000,1705553405000000000,169,2007.9924999999998,2009.02,2009.02,2004.9099999999994,1.0275000000001455,0.051153607188097194,sl,-1.0275000000001455,1.0275000000001455,-2.195000000000291,Thursday,2024-01-18,4,30,3.0,2024,4,1.069158236706551,-2.346802329571191
h05_r60_t2,1705536000000000000,1,1705557725000000000,1705580950000000000,4645,2009.4855,2016.8225,2005.817,2016.8225,3.6684999999999945,0.18257947445380415,tp,7.336999999999989,3.6684999999999945,14.533999999999978,Thursday,2024-01-18,5,60,2.0,2024,6,1.069158236706551,15.53914581229299
h06_r60_t3,1705536000000000000,1,1705561560000000000,1705568510000000000,1390,2013.1335,2008.877,2008.877,2025.9029999999998,4.25649999999996,0.21147893656873798,sl,-4.25649999999996,4.25649999999996,-8.65299999999992,Thursday,2024-01-18,6,60,3.0,2024,7,1.069158236706551,-9.251426222221701
h13_r30_t3,1705536000000000000,-1,1705584600000000000,1705592140000000000,1508,2011.2075,2015.087,2015.087,1999.569,3.8795000000000073,0.1928698077839464,sl,-3.8795000000000073,3.8795000000000073,-7.899000000000014,Thursday,2024-01-18,13,30,3.0,2024,13,1.069158236706551,-8.445280911745062
h14_r15_t2,1705536000000000000,1,1705589230000000000,1705609820000000000,4118,2013.3115,2021.7855000000002,2009.0745,2021.7855000000002,4.23700000000008,0.2106664757393006,tp,8.47400000000016,4.23700000000008,16.80800000000032,Thursday,2024-01-18,14,15,2.0,2024,14,1.069158236706551,17.970411642564052
h00_r30_t1,1705622400000000000,1,1705624270000000000,1705624985000000000,143,2024.3465,2022.7345,2022.7345,2025.9585000000002,1.61200000000008,0.07964623632007115,sl,-1.61200000000008,1.61200000000008,-3.36400000000016,Friday,2024-01-19,0,30,1.0,2024,0,1.0950858659830478,-3.6838688531671484
h01_r60_t3,1705622400000000000,-1,1705635130000000000,1705648820000000000,2718,2022.1435000000001,2025.6075,2025.6075,2011.7515000000003,3.463999999999942,0.17113829693679944,sl,-3.463999999999942,3.463999999999942,-7.067999999999883,Friday,2024-01-19,1,60,3.0,2024,3,1.0950858659830478,-7.740066900768054
h02_r15_t3,1705622400000000000,1,1705631780000000000,1705634470000000000,537,2024.243,2022.6444999999999,2022.6444999999999,2029.0385,1.5985000000000582,0.07900266365252559,sl,-1.5985000000000582,1.5985000000000582,-3.3370000000001165,Friday,2024-01-19,2,15,3.0,2024,2,1.0950858659830478,-3.6543015347855583
h04_r30_t3,1705622400000000000,-1,1705638610000000000,1705645305000000000,1326,2020.844,2022.876,2022.876,2014.7480000000003,2.0319999999999254,0.10054525513729227,sl,-2.0319999999999254,2.0319999999999254,-4.2039999999998505,Friday,2024-01-19,4,30,3.0,2024,4,1.0950858659830478,-4.603740980592569
h05_r60_t2,1705622400000000000,1,1705644010000000000,1705648200000000000,836,2021.982,2025.1189999999997,2020.4115000000002,2025.1189999999997,1.5684999999998581,0.07758448844443018,tp,3.1369999999997162,1.5704999999998108,6.133999999999433,Friday,2024-01-19,5,60,2.0,2024,6,1.0950858659830478,6.7172567019393945
h06_r60_t3,1705622400000000000,1,1705647670000000000,1705668240000000000,4112,2024.3735000000001,2034.6620000000007,2020.944,2034.6620000000007,3.429500000000189,0.16945007164386525,tp,10.288500000000568,3.429500000000189,20.437000000001134,Friday,2024-01-19,6,60,3.0,2024,7,1.0950858659830478,22.38026984309679
h13_r30_t3,1705622400000000000,1,1705671100000000000,1705674075000000000,595,2038.117,2032.7035,2032.7035,2054.3574999999996,5.413499999999885,0.26581431935624594,sl,-5.413499999999885,5.413499999999885,-10.966999999999771,Friday,2024-01-19,13,30,3.0,2024,13,1.0950858659830478,-12.009806692235834
h14_r15_t2,1705622400000000000,-1,1705673775000000000,1705675235000000000,291,2033.1354999999999,2027.8754999999996,2035.7655,2027.8754999999996,2.630000000000109,0.12933083097026443,tp,5.260000000000218,2.630000000000109,10.380000000000436,Friday,2024-01-19,14,15,2.0,2024,14,1.0950858659830478,11.366991288904513
h00_r30_t1,1705881600000000000,1,1705884545000000000,1705885840000000000,259,2028.649,2031.7844999999998,2025.4955,2031.7844999999998,3.1354999999998654,0.15475116427362282,tp,3.1354999999998654,3.1534999999998945,6.130999999999731,Monday,2024-01-22,0,30,1.0,2024,0,1.1172448063729938,6.849827907872525
h01_r60_t3,1705881600000000000,-1,1705888975000000000,1705934645000000000,9126,2028.7835,2018.6135000000004,2032.1734999999999,2018.6135000000004,3.3899999999998727,0.1670663445588055,tp,10.169999999999618,3.3899999999998727,20.199999999999235,Monday,2024-01-22,1,60,3.0,2024,2,1.1172448063729938,22.568345088733622
h02_r15_t3,1705881600000000000,-1,1705893120000000000,1705900550000000000,1478,2028.4155,2023.2930000000001,2030.123,2023.2930000000001,1.7074999999999818,0.08412838558243851,tp,5.122499999999945,1.7074999999999818,10.10499999999989,Monday,2024-01-22,2,15,3.0,2024,3,1.1172448063729938,11.28975876839898
h04_r30_t3,1705881600000000000,-1,1705897900000000000,1705901260000000000,668,2026.0059999999999,2022.1899999999994,2027.278,2022.1899999999994,1.272000000000162,0.06276155272674334,tp,3.8160000000004857,1.272000000000162,7.492000000000972,Monday,2024-01-22,4,30,3.0,2024,4,1.1172448063729938,8.370398089347555
h05_r60_t2,1705881600000000000,-1,1705903935000000000,1705912075000000000,1628,2021.925,2025.6385,2025.6385,2014.5129999999997,3.706000000000131,0.1831625389609668,sl,-3.7135000000000673,3.7135000000000673,-7.567000000000134,Monday,2024-01-22,5,60,2.0,2024,6,1.1172448063729938,-8.454191449824595
h06_r60_t3,1705881600000000000,-1,1705906840000000000,1705911860000000000,1004,2020.113,2024.536,2024.536,2006.844,4.423000000000002,0.21885340705966772,sl,-4.423000000000002,4.423000000000002,-8.986000000000004,Monday,2024-01-22,6,60,3.0,2024,7,1.1172448063729938,-10.039561830067727
h13_r30_t3,1705881600000000000,-1,1705930220000000000,1705967995000000000,6699,2024.3200000000002,2020.983,2029.784,2007.9280000000003,5.463999999999942,0.26977846714580367,session_end,3.3370000000002165,5.463999999999942,6.534000000000433,Monday,2024-01-22,13,30,3.0,2024,13,1.1172448063729938,7.300077564841626
h14_r15_t2,1705881600000000000,1,1705932910000000000,1705933655000000000,149,2023.641,2020.9299999999998,2020.9299999999998,2029.0300000000002,2.694500000000062,0.1331756017552817,sl,-2.71100000000024,2.71100000000024,-5.56200000000048,Monday,2024-01-22,14,15,2.0,2024,14,1.1172448063729938,-6.214115613047128
h00_r30_t1,1705968000000000000,1,1705969855000000000,1705972600000000000,541,2022.154,2020.8545,2020.8545,2023.4535,1.29950000000008,0.0642716909538191,sl,-1.29950000000008,1.29950000000008,-2.73900000000016,Tuesday,2024-01-23,0,30,1.0,2024,0,1.1269153304946709,-3.086621090225084
h01_r60_t3,1705968000000000000,1,1705976425000000000,1705992950000000000,3298,2022.9865,2032.9689999999996,2019.659,2032.9689999999996,3.3274999999998727,0.1645852587500311,tp,9.982499999999618,3.3274999999998727,19.824999999999235,Tuesday,2024-01-23,1,60,3.0,2024,2,1.1269153304946709,22.341096427055987
h02_r15_t3,1705968000000000000,1,1705976360000000000,1705981850000000000,1095,2022.364,2026.81,2020.882,2026.81,1.481999999999971,0.07331543322025033,tp,4.445999999999913,1.481999999999971,8.751999999999825,Tuesday,2024-01-23,2,15,3.0,2024,2,1.1269153304946709,9.862762972489161
h04_r30_t3,1705968000000000000,1,1705986000000000000,1705992655000000000,1329,2028.004,2031.7615,2026.7514999999999,2031.7615,1.2525000000000546,0.061783843857800703,tp,3.7575000000001637,1.2525000000000546,7.375000000000328,Tuesday,2024-01-23,4,30,3.0,2024,5,1.1269153304946709,8.311000562398567
h05_r60_t2,1705968000000000000,1,1705992655000000000,1706003410000000000,2146,2031.7705,2027.288,2027.288,2040.7355000000002,4.482500000000073,0.22071153064493176,sl,-4.482500000000073,4.482500000000073,-9.105000000000146,Tuesday,2024-01-23,5,60,2.0,2024,6,1.1269153304946709,-10.260564084154142
h06_r60_t3,1705968000000000000,1,1705993330000000000,1705994605000000000,254,2036.0365000000002,2029.23,2029.23,2056.4560000000006,6.806500000000142,0.334441669373228,sl,-6.806500000000142,6.806500000000142,-13.753000000000284,Tuesday,2024-01-23,6,60,3.0,2024,7,1.1269153304946709,-15.498466540293528
h13_r30_t3,1705968000000000000,-1,1706017855000000000,1706038365000000000,4094,2025.2984999999999,2030.4985000000001,2030.4985000000001,2009.698499999999,5.200000000000273,0.25636285203674236,sl,-5.200000000000273,5.200000000000273,-10.540000000000546,Tuesday,2024-01-23,13,30,3.0,2024,13,1.1269153304946709,-11.877687583414446
h14_r15_t2,1705968000000000000,-1,1706019660000000000,1706022450000000000,558,2023.1950000000002,2026.2055,2026.2055,2017.1740000000004,3.0104999999998654,0.14874044927470764,sl,-3.0104999999998654,3.0104999999998654,-6.1609999999997305,Tuesday,2024-01-23,14,15,2.0,2024,14,1.1269153304946709,-6.942925351177363
h00_r30_t1,1706054400000000000,-1,1706056555000000000,1706062385000000000,1156,2027.4479999999999,2025.5184999999997,2029.3775,2025.5184999999997,1.9295000000001892,0.09514625871055193,tp,1.9295000000001892,1.9295000000001892,3.7190000000003782,Wednesday,2024-01-24,0,30,1.0,2024,0,1.1410216478907296,4.243459508506055
h01_r60_t3,1706054400000000000,-1,1706062080000000000,1706081920000000000,3941,2026.501,2029.022,2029.022,2018.938,2.520999999999958,0.1243519737977891,sl,-2.520999999999958,2.520999999999958,-5.181999999999916,Wednesday,2024-01-24,1,60,3.0,2024,2,1.1410216478907296,-5.912774179369665
h02_r15_t3,1706054400000000000,-1,1706062530000000000,1706078380000000000,3147,2025.2145,2027.6535,2027.6535,2017.8975000000005,2.438999999999851,0.12041798222118352,sl,-2.438999999999851,2.438999999999851,-5.017999999999701,Wednesday,2024-01-24,2,15,3.0,2024,2,1.1410216478907296,-5.7256466291153405
h04_r30_t3,1706054400000000000,1,1706071270000000000,1706072425000000000,227,2025.143,2024.0819999999999,2024.0819999999999,2028.3260000000005,1.0610000000001492,0.05241400842181713,sl,-1.0610000000001492,1.0610000000001492,-2.2620000000002984,Wednesday,2024-01-24,4,30,3.0,2024,4,1.1410216478907296,-2.580990967529171
h05_r60_t2,1706054400000000000,1,1706077505000000000,1706082300000000000,955,2025.7845,2031.6225000000002,2022.8654999999999,2031.6225000000002,2.9190000000000964,0.14417417069599953,tp,5.838000000000193,2.9190000000000964,11.536000000000385,Wednesday,2024-01-24,5,60,2.0,2024,6,1.1410216478907296,13.162825730067896
h06_r60_t3,1706054400000000000,1,1706080050000000000,1706107500000000000,5472,2028.051,2023.8255,2023.8255,2040.7275,4.225500000000011,0.2085510109702131,sl,-4.225500000000011,4.225500000000011,-8.591000000000022,Wednesday,2024-01-24,6,60,3.0,2024,7,1.1410216478907296,-9.802516977029283
h13_r30_t3,1706054400000000000,1,1706103000000000000,1706103450000000000,89,2036.3980000000001,2032.0394999999999,2032.0394999999999,2049.473500000001,4.3585000000002765,0.21411077708925164,sl,-4.3585000000002765,4.3585000000002765,-8.857000000000554,Wednesday,2024-01-24,13,30,3.0,2024,13,1.1410216478907296,-10.106028735368824
h14_r15_t2,1706054400000000000,-1,1706106690000000000,1706107500000000000,162,2031.6045,2025.2714999999998,2034.771,2025.2714999999998,3.166500000000042,0.15576887175669268,tp,6.333000000000084,3.166500000000042,12.526000000000167,Wednesday,2024-01-24,14,15,2.0,2024,14,1.1410216478907296,14.29243716147947
