param,trades,sessions,win_rate,pf,net_pnl,exp_usd,exp_R,mean_session,ci_lo,ci_hi,max_dd_pct,sharpe
C_t0.2_s0.6_r3_me0_h12,6290,386,37.58346581875994,1.0027582425714008,314.2923799991863,0.04996699205074504,0.01894989435548658,0.8142289637284454,-15.871547327722215,17.95199252227786,-42.99182051076347,0.07769143641835158
C_t0.5_s0.6_r1.5_me0.35_h12,1345,302,46.468401486988846,0.9956700020835838,-154.3475149999697,-0.114756516728602,0.006979547018489068,-0.5110844867548744,-15.930594545529397,15.113353702813887,-16.532572559226193,-0.05872876437630988
C_t0.35_s0.4_r1.5_me0_h48,3697,368,40.62753583987016,0.991858845568727,-678.4843950000175,-0.18352296321342101,0.008532187074257118,-1.8437075951087605,-15.933480772010892,12.691468144089603,-41.61944851992009,-0.20654684325796588
C_t0.35_s0.8_r2_me0.35_h24,1639,368,44.11226357535082,0.9913397366325613,-443.9220799999995,-0.2708493471629039,0.005078257472375779,-1.2063100000000055,-16.020996702173917,13.951482258152334,-27.926361417544555,-0.12769968126913545
C_t0.2_s0.8_r1.5_me0_h24,5125,386,42.88780487804878,1.0045442298484504,533.1336400002283,0.10402607609760552,0.015139699763101535,1.3811752331611944,-16.070818385491712,19.404424982902484,-45.23983202376372,0.12542112050897872
C_t0.5_s0.4_r3_me0.35_h48,974,302,34.394250513347025,1.000238817064752,7.959380000082092,0.008171848049365597,0.01226094955447988,0.026355562914170266,-16.099355038079032,16.794566781457597,-15.475833699724518,0.002887032197366038
C_t0.2_s0.8_r2_me0.35_h12,3864,386,42.83126293995859,0.9878935522128441,-925.3080960003481,-0.23946896894418945,0.007795322945650256,-2.3971712331615396,-16.107415096374247,11.254689468393751,-32.928473815775014,-0.27845148881789306
C_t0.5_s0.8_r1.5_me0.35_h48,803,302,46.4508094645081,1.019287429929418,687.4528400000402,0.8561056537983066,0.013128663085925873,2.2763339072849003,-16.133571304635645,21.46018515894047,-18.083713139143537,0.21486711454362586
C_t0.5_s0.8_r3_me0_h24,1101,302,44.50499545867393,1.0321208121468701,1230.2807199999406,1.1174211807447236,0.01460184333071274,4.073777218542842,-16.14235796357626,25.300810635761472,-18.076350781634225,0.3507827745867333
C_t0.2_s0.8_r3_me0.35_h12,3641,386,41.527053007415546,0.9930324964071008,-507.2546720008959,-0.13931740510873272,0.0081287085468501,-1.3141312746137341,-16.154065113991955,13.716290096370933,-38.683693642289995,-0.13953055531192973
C_t0.5_s0.4_r2_me0_h24,1584,302,39.457070707070706,1.0019022495790395,88.82648000005025,0.05607732323235496,0.012138615285707921,0.29412741721869534,-16.176130387417476,17.74125485264936,-18.088636342695867,0.03136619331400263
C_t0.35_s0.4_r1.5_me0_h24,3870,368,41.47286821705426,0.990306040335069,-812.6636759999863,-0.2099906139534848,0.007596170161430507,-2.2083252065217165,-16.263664961141803,12.674906865625411,-41.659384882335566,-0.24615953154757286
C_t0.5_s0.6_r2_me0_h24,1252,302,42.57188498402556,1.015633872851182,661.7405800000831,0.5285467891374466,0.012570407812915376,2.1911939735102024,-16.31063248841027,21.656017856787482,-15.923625032804717,0.20480658514784159
C_t0.2_s0.6_r1.5_me0_h12,7679,386,42.94830055996874,0.9979892305849533,-260.1302979998268,-0.03387554343011157,0.01674967673566829,-0.6739126891187435,-16.47968767007869,15.652437279276095,-50.58010473814799,-0.06616443624713017
