,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL
,none,none,none,real,real,real,fomc_wed,fomc_wed,fomc_wed,fomc_all,fomc_all,fomc_all,am_all,am_all,am_all,all_all,all_all,all_all,none,none,none,real,real,real,fomc_wed,fomc_wed,fomc_wed,fomc_all,fomc_all,fomc_all,am_all,am_all,am_all,all_all,all_all,all_all
,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades
xt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-01,-1520.199999999999,-2127.9499999999443,7.0,-1520.199999999999,-2127.9499999999443,7.0,-1520.199999999999,-2123.299999999923,7.0,-1520.199999999908,-2123.299999999923,7.0,-2371.19999999993,-2897.8999999998996,7.0,-2480.399999999894,-2897.8999999998996,7.0,607.6000000000422,-1467.199999999937,8.0,607.6000000000422,-1467.199999999937,8.0,607.6000000000422,-1467.199999999937,8.0,826.0000000001073,-1467.199999999937,8.0,-243.39999999988868,-1008.3999999999342,8.0,-134.19999999987886,-1008.3999999999342,8.0
2025-09-02,2311.3499999997275,-705.0999999999767,6.0,2311.3499999997275,-705.0999999999767,6.0,2311.3499999997275,-705.0999999999767,6.0,1569.7499999997563,-705.0999999999767,6.0,4919.549999999761,-705.0999999999767,6.0,4177.94999999979,-705.0999999999767,6.0,5569.999999999642,-855.799999999921,7.0,5569.999999999642,-855.799999999921,7.0,5569.999999999642,-855.799999999921,7.0,5569.999999999642,-855.799999999921,7.0,6618.549999999665,-855.799999999921,7.0,6618.549999999665,-855.799999999921,7.0
2025-09-03,-1247.600000000004,-4020.899999999918,6.0,-1247.600000000004,-4020.899999999918,6.0,338.199999999968,-4020.899999999918,6.0,338.199999999968,-4020.899999999918,6.0,-4108.2499999998545,-4108.2499999998545,6.0,-2522.4499999998825,-4020.899999999918,6.0,-571.7999999999611,-3021.9999999999145,7.0,-571.7999999999611,-3021.9999999999145,7.0,-571.7999999999611,-3021.9999999999145,7.0,-571.7999999999611,-3021.9999999999145,7.0,-2311.4499999998534,-3722.049999999892,7.0,-2311.4499999998534,-3722.049999999892,7.0
2025-09-04,-4907.350000000019,-4945.299999999932,7.0,-4907.350000000019,-4945.299999999932,7.0,-4907.350000000019,-5156.849999999949,7.0,-5084.249999999951,-5084.249999999951,7.0,-4907.349999999973,-5337.049999999917,7.0,-5084.249999999951,-5337.049999999917,7.0,-898.3499999999876,-1147.8499999999185,8.0,-898.3499999999876,-1279.0999999999476,8.0,-898.3499999999876,-1147.8499999999185,8.0,-1075.24999999992,-1075.24999999992,8.0,-898.3499999999422,-903.3999999999942,8.0,-1075.24999999992,-1075.24999999992,8.0
2025-09-05,-5188.049999999952,-5188.049999999952,7.0,-3668.24999999992,-3668.24999999992,7.0,-5188.049999999952,-5188.049999999952,7.0,-4313.4499999999425,-4313.4499999999425,7.0,-3668.24999999992,-3668.24999999992,7.0,-2793.6499999999105,-2793.6499999999105,7.0,-2019.1000000000313,-2094.6999999999916,8.0,-1411.049999999983,-2094.6999999999916,8.0,-2019.1000000000313,-2094.6999999999916,8.0,-2019.1000000000313,-2094.6999999999916,8.0,-1411.049999999983,-2094.6999999999916,8.0,-1411.049999999983,-2094.6999999999916,8.0
2025-09-08,4332.550000000334,-2792.999999999889,7.0,4332.550000000334,-2792.999999999889,7.0,4332.550000000334,-2792.999999999889,7.0,3992.3500000003296,-2792.999999999889,7.0,2464.7500000000728,-2792.999999999889,7.0,2124.5500000000684,-2792.999999999889,7.0,3365.4000000002216,-1558.3999999999796,8.0,3365.4000000002216,-1558.3999999999796,8.0,3365.4000000002216,-1558.3999999999796,8.0,3365.4000000002216,-1558.3999999999796,8.0,2225.9500000000517,-1558.3999999999796,8.0,2225.9500000000517,-1558.3999999999796,8.0
2025-09-09,-2949.3499999999804,-3713.199999999999,7.0,-2949.3499999999804,-3713.199999999999,7.0,-2949.3499999999804,-3713.199999999999,7.0,-4496.150000000011,-4496.150000000011,7.0,-630.099999999833,-2515.5999999999294,7.0,-2176.899999999863,-2805.5499999999447,7.0,-2800.24999999992,-4171.799999999961,8.0,-2800.24999999992,-4171.799999999961,8.0,-2800.24999999992,-4171.799999999961,8.0,-4347.04999999995,-4347.04999999995,8.0,-80.84999999987849,-1452.3999999999196,8.0,-1627.6499999999087,-1627.6499999999087,8.0
2025-09-10,-2047.849999999993,-3240.20000000003,7.0,-2047.849999999993,-3240.20000000003,7.0,-406.6000000000022,-2777.250000000029,7.0,-406.6000000000022,-2777.250000000029,7.0,3061.1000000000568,-1307.7000000000062,7.0,2379.0000000000655,-1307.7000000000062,7.0,-14.149999999932334,-808.0000000000218,8.0,-14.149999999932334,-808.0000000000218,8.0,1627.1000000000586,-808.0000000000218,8.0,1627.1000000000586,-808.0000000000218,8.0,3138.250000000102,-808.0000000000218,8.0,3138.250000000102,-808.0000000000218,8.0
2025-09-11,-4195.199999999953,-4373.599999999997,7.0,17.200000000071668,-2081.24999999998,7.0,-4195.199999999953,-4373.599999999997,7.0,-4195.199999999999,-4373.599999999997,7.0,17.200000000071668,-2081.24999999998,7.0,218.3000000000684,-1898.7999999999793,7.0,-3066.5999999999767,-3648.4500000000244,8.0,-757.0499999999865,-757.0499999999865,8.0,-3066.5999999999767,-3648.4500000000244,8.0,-3066.600000000022,-3630.9000000000124,8.0,-757.0499999999865,-757.0499999999865,8.0,-555.9499999999898,-739.4999999999745,8.0
2025-09-12,182.74999999991996,-1093.300000000012,7.0,182.74999999991996,-1093.300000000012,7.0,182.74999999991996,-1093.300000000012,7.0,807.74999999992,-1093.300000000012,7.0,1277.800000000003,-1093.300000000012,7.0,652.8000000000029,-1093.300000000012,7.0,-2386.749999999898,-2386.749999999898,8.0,-2386.749999999898,-2386.749999999898,8.0,-2386.749999999898,-2386.749999999898,8.0,-1761.7499999998981,-1946.2999999998592,8.0,-1297.1999999998443,-1297.1999999998443,8.0,-1297.1999999998443,-1297.1999999998443,8.0
2025-09-15,1775.1999999999734,-2387.650000000085,7.0,1775.1999999999734,-2387.650000000085,7.0,1775.1999999999734,-2387.650000000085,7.0,1776.3999999999905,-2387.650000000085,7.0,-183.7500000000764,-2387.650000000085,7.0,-182.5500000000593,-2387.650000000085,7.0,6823.949999999917,0.0,8.0,6823.949999999917,0.0,8.0,6823.949999999917,0.0,8.0,6823.949999999917,0.0,8.0,4864.999999999867,0.0,8.0,4864.999999999867,0.0,8.0
2025-09-16,-413.100000000235,-2301.1000000000095,7.0,-413.100000000235,-2301.1000000000095,7.0,-413.100000000235,-2301.1000000000095,7.0,-413.100000000235,-2301.1000000000095,7.0,342.5999999999258,-2301.1000000000095,7.0,729.3999999999196,-2301.1000000000095,7.0,-4647.400000000112,-4647.400000000112,8.0,-4647.400000000112,-4647.400000000112,8.0,-4647.400000000112,-4647.400000000112,8.0,-4647.400000000112,-4647.400000000112,8.0,-3420.2500000000837,-3420.2500000000837,8.0,-3420.2500000000837,-3420.2500000000837,8.0
2025-09-17,-4468.600000000082,-4468.600000000082,7.0,-2952.0000000000655,-2960.0500000000848,7.0,-2952.0000000000655,-2960.0500000000848,7.0,-2952.0000000000655,-2960.0500000000848,7.0,119.84999999992942,0.0,7.0,1062.0999999999422,0.0,7.0,-5293.499999999925,-5293.499999999925,7.0,-2436.5499999999192,-3293.349999999973,7.0,-2436.5499999999192,-2436.5499999999192,7.0,-2436.5499999999192,-2436.5499999999192,7.0,-705.0499999999138,-705.0499999999138,7.0,1577.5500000000884,-301.94999999998436,7.0
2025-09-18,-5226.8499999998985,-5226.8499999998985,7.0,-5226.8499999998985,-5226.8499999998985,7.0,-5226.8499999998985,-5226.8499999998985,7.0,-5249.44999999991,-5249.44999999991,7.0,-1509.4999999999109,-3170.29999999987,7.0,-1532.0999999999221,-3170.29999999987,7.0,-3611.050000000074,-4365.600000000062,8.0,-3611.050000000074,-4365.600000000062,8.0,-3611.050000000074,-4365.600000000062,8.0,-3588.4500000000626,-4365.600000000062,8.0,106.29999999991378,-1749.6000000000186,8.0,128.89999999992506,-1749.6000000000186,8.0
2025-09-19,8984.899999999994,-2282.799999999994,7.0,8984.899999999994,-2282.799999999994,7.0,8984.899999999994,-2282.799999999994,7.0,6650.449999999933,-2282.799999999994,7.0,-626.6000000000749,-2138.350000000075,7.0,-1207.6000000000695,-2454.400000000087,7.0,8914.249999999896,-2757.0999999999713,8.0,8914.249999999896,-2757.0999999999713,8.0,8914.249999999896,-2757.0999999999713,8.0,7171.249999999913,-2757.0999999999713,8.0,542.7499999999727,-2302.650000000016,8.0,-38.25000000002183,-2302.650000000016,8.0
2025-09-22,9895.599999999855,-1574.400000000027,7.0,9895.599999999855,-1574.400000000027,7.0,9895.599999999855,-1574.400000000027,7.0,9821.199999999886,-1574.400000000027,7.0,6678.499999999873,-1574.400000000027,7.0,6641.299999999888,-1574.400000000027,7.0,1670.549999999861,-1479.300000000083,8.0,1670.549999999861,-1479.300000000083,8.0,1670.549999999861,-1479.300000000083,8.0,1633.3499999998767,-1479.300000000083,8.0,-1546.5500000001211,-1546.5500000001211,8.0,-1546.5500000001211,-1546.5500000001211,8.0
2025-09-23,-1801.599999999984,-3016.1999999999443,7.0,-1801.599999999984,-3016.1999999999443,7.0,-1801.599999999984,-3016.1999999999443,7.0,1072.8000000000757,-3016.1999999999443,7.0,1986.0000000000364,-2591.399999999927,7.0,1986.0000000000364,-2591.399999999927,7.0,-441.1999999999862,-3040.099999999964,8.0,-441.1999999999862,-3040.099999999964,8.0,-441.1999999999862,-3040.099999999964,8.0,-441.1999999999862,-3040.099999999964,8.0,-441.1999999999862,-3040.099999999964,8.0,-441.1999999999862,-3040.099999999964,8.0
2025-09-24,-4087.7499999999363,-5415.499999999967,7.0,-4087.7499999999363,-5415.499999999967,7.0,-3967.2499999999436,-5415.499999999967,7.0,-3967.2499999999436,-5415.499999999967,7.0,-2588.5999999999276,-4538.29999999999,7.0,-2468.099999999935,-4538.29999999999,7.0,277.7000000000444,-3538.899999999914,8.0,277.7000000000444,-3538.899999999914,8.0,277.7000000000444,-3538.899999999914,8.0,277.7000000000444,-3538.899999999914,8.0,277.7000000000444,-3538.899999999914,8.0,277.7000000000444,-3538.899999999914,8.0
2025-09-25,-5328.250000000047,-6811.399999999996,7.0,-5328.250000000047,-6811.399999999996,7.0,-5328.250000000047,-6811.399999999996,7.0,-6440.650000000027,-6811.399999999996,7.0,2999.1499999998505,-2794.70000000007,7.0,1886.7499999998709,-2794.70000000007,7.0,-1154.3000000002903,-2783.900000000098,8.0,-1154.3000000002903,-2783.900000000098,8.0,-1154.3000000002903,-2783.900000000098,8.0,-625.1500000002634,-2783.900000000098,8.0,480.6499999996904,-2783.900000000098,8.0,1009.7999999997173,-2783.900000000098,8.0
2025-09-26,-5441.250000000029,-5441.250000000029,6.0,-5441.250000000029,-5441.250000000029,6.0,-5441.250000000029,-5441.250000000029,6.0,-5441.250000000029,-5441.250000000029,6.0,-5441.250000000029,-5441.250000000029,6.0,-5441.250000000029,-5441.250000000029,6.0,-6944.749999999982,-6944.749999999982,8.0,-6944.749999999982,-6944.749999999982,8.0,-6944.749999999982,-6944.749999999982,8.0,-2972.800000000012,-5125.899999999994,8.0,-6944.749999999982,-6944.749999999982,8.0,-2972.800000000012,-5125.899999999994,8.0
2025-09-29,14631.500000000166,-891.9999999999454,7.0,14631.500000000166,-891.9999999999454,7.0,14631.500000000166,-891.9999999999454,7.0,13997.900000000142,-891.9999999999454,7.0,9628.50000000001,-891.9999999999454,7.0,9522.900000000005,-891.9999999999454,7.0,11060.950000000134,0.0,8.0,11060.950000000134,0.0,8.0,11060.950000000134,0.0,8.0,10744.150000000122,0.0,8.0,9059.750000000071,0.0,8.0,8954.150000000067,0.0,8.0
2025-09-30,4343.999999999876,-698.5999999999513,6.0,4343.999999999876,-698.5999999999513,6.0,4343.999999999876,-698.5999999999513,6.0,4343.999999999876,-698.5999999999513,6.0,4343.999999999876,-698.5999999999513,6.0,4343.999999999876,-698.5999999999513,6.0,6655.0499999998865,-2241.7000000000007,8.0,6655.0499999998865,-2241.7000000000007,8.0,6655.0499999998865,-2241.7000000000007,8.0,5069.649999999905,-2241.7000000000007,8.0,6655.0499999998865,-2241.7000000000007,8.0,5069.649999999905,-2241.7000000000007,8.0
2025-10-01,-5917.50000000004,-5917.50000000004,7.0,-5917.50000000004,-5917.50000000004,7.0,-5145.450000000021,-5145.450000000021,6.0,-5145.450000000021,-5145.450000000021,6.0,-3790.600000000062,-5020.700000000043,7.0,-3011.650000000047,-5020.700000000043,6.0,-5733.199999999993,-5733.199999999993,8.0,-5733.199999999993,-5733.199999999993,8.0,-5740.099999999989,-5740.099999999989,8.0,-5740.099999999989,-5740.099999999989,8.0,-3606.3000000000156,-3709.75000000004,8.0,-3606.3000000000156,-3709.75000000004,8.0
2025-10-02,-5022.749999999927,-5022.749999999927,7.0,-5022.749999999927,-5022.749999999927,7.0,-5022.749999999927,-5022.749999999927,7.0,-4018.54999999989,-4018.54999999989,7.0,-3215.8499999998403,-3335.0999999999003,7.0,-2211.649999999803,-3335.0999999999003,7.0,-1176.8999999997104,-2976.599999999942,8.0,-1176.8999999997104,-2976.599999999942,8.0,-1176.8999999997104,-2976.599999999942,8.0,-1176.8999999997104,-2976.599999999942,8.0,654.0000000001728,-2976.599999999942,8.0,654.0000000001728,-2976.599999999942,8.0
2025-10-03,4465.800000000014,-3336.600000000086,7.0,4465.800000000014,-3336.600000000086,7.0,4465.800000000014,-3336.600000000086,7.0,3077.4000000000124,-3336.600000000086,7.0,-1503.4000000001233,-3336.600000000086,7.0,-2197.600000000124,-3336.600000000086,7.0,6802.45000000013,0.0,8.0,6802.45000000013,0.0,8.0,6802.45000000013,0.0,8.0,6108.250000000129,0.0,8.0,472.19999999992433,0.0,8.0,-222.0000000000764,-222.0000000000764,8.0
2025-10-06,9771.850000000064,0.0,7.0,9771.850000000064,0.0,7.0,9771.850000000064,0.0,7.0,8080.750000000013,0.0,7.0,4246.250000000033,0.0,7.0,3682.5500000000156,0.0,7.0,8359.15000000004,-1268.3999999999705,8.0,8359.15000000004,-1268.3999999999705,8.0,8359.15000000004,-1268.3999999999705,8.0,6668.049999999988,-1268.3999999999705,8.0,2833.5500000000084,-1268.3999999999705,8.0,2269.8499999999913,-1268.3999999999705,8.0
2025-10-07,-6461.800000000107,-6461.800000000107,7.0,-6461.800000000107,-6461.800000000107,7.0,-6461.800000000107,-6461.800000000107,7.0,-6461.800000000107,-6461.800000000107,7.0,-4391.100000000073,-4391.100000000073,7.0,-4391.100000000073,-4391.100000000073,7.0,-5813.300000000032,-5813.300000000032,8.0,-5813.300000000032,-5813.300000000032,8.0,-5813.300000000032,-5813.300000000032,8.0,-5813.300000000032,-5813.300000000032,8.0,-4812.750000000011,-4812.750000000011,8.0,-4812.750000000011,-4812.750000000011,8.0
2025-10-08,6963.39999999998,-2250.3000000000284,7.0,10907.749999999965,-2250.3000000000284,7.0,10907.749999999965,-2250.3000000000284,7.0,10907.749999999965,-2250.3000000000284,7.0,4794.049999999903,-2250.3000000000284,7.0,6340.499999999907,-2250.3000000000284,7.0,7838.950000000063,0.0,8.0,10184.70000000006,0.0,8.0,10184.70000000006,0.0,8.0,10184.70000000006,0.0,8.0,6416.4000000000615,0.0,8.0,7962.850000000066,0.0,8.0
2025-10-09,-8075.549999999952,-10895.299999999945,7.0,-8075.549999999952,-10895.299999999945,7.0,-8075.549999999952,-10895.299999999945,7.0,-6051.949999999964,-10895.299999999945,7.0,-2932.2499999999527,-7157.099999999971,7.0,-908.6499999999651,-7157.099999999971,7.0,-8664.799999999928,-8664.799999999928,8.0,-8664.799999999928,-8664.799999999928,8.0,-8664.799999999928,-8664.799999999928,8.0,-8664.799999999928,-8664.799999999928,8.0,-7102.949999999924,-8224.849999999917,8.0,-7102.949999999924,-8224.849999999917,8.0
2025-10-10,3922.3999999999487,-3543.300000000054,7.0,3922.3999999999487,-3543.300000000054,7.0,3922.3999999999487,-3543.300000000054,7.0,-1757.0000000000382,-4022.850000000055,7.0,1032.2999999999192,-3543.300000000054,7.0,-1807.4000000000742,-3543.300000000054,7.0,-362.30000000010114,-8075.999999999924,8.0,-362.30000000010114,-8075.999999999924,8.0,-362.30000000010114,-8075.999999999924,8.0,-362.30000000010114,-8075.999999999924,8.0,-3237.1499999999796,-6537.299999999923,8.0,-3237.1499999999796,-6537.299999999923,8.0
2025-10-13,18724.34999999983,0.0,6.0,18724.34999999983,0.0,6.0,18724.34999999983,0.0,6.0,18882.299999999814,0.0,6.0,7234.899999999978,0.0,6.0,8352.450000000006,0.0,6.0,16796.84999999999,0.0,8.0,16796.84999999999,0.0,8.0,16796.84999999999,0.0,8.0,14877.649999999898,0.0,8.0,7103.850000000051,0.0,8.0,6144.2500000000055,0.0,8.0
2025-10-14,-3943.5999999999913,-5529.849999999951,7.0,-3943.5999999999913,-5529.849999999951,7.0,-3943.5999999999913,-5529.849999999951,7.0,-3775.4000000000124,-5698.04999999993,7.0,-3943.5999999999913,-4553.349999999948,7.0,-3775.4000000000124,-4553.349999999948,7.0,-155.84999999996944,-4128.049999999948,8.0,-155.84999999996944,-4128.049999999948,8.0,-155.84999999996944,-4128.049999999948,8.0,180.54999999998836,-4296.249999999927,8.0,-155.84999999996944,-3151.5499999999447,8.0,180.54999999998836,-3151.5499999999447,8.0
2025-10-15,-1743.1500000000815,-3917.9000000000924,7.0,-1743.1500000000815,-3917.9000000000924,7.0,-1368.5000000000618,-2311.3500000001222,7.0,-1368.5000000000618,-2311.3500000001222,7.0,-4421.550000000047,-4421.550000000047,7.0,-2815.0000000000764,-2815.0000000000764,7.0,-5304.0499999999665,-7478.799999999977,8.0,-5304.0499999999665,-7478.799999999977,8.0,-4929.399999999947,-5406.899999999943,8.0,-4929.399999999947,-5406.899999999943,8.0,-7982.449999999932,-7982.449999999932,8.0,-6375.899999999961,-6375.899999999961,8.0
2025-10-16,14602.150000000325,-7019.499999999905,7.0,14602.150000000325,-7019.499999999905,7.0,14602.150000000325,-7019.499999999905,7.0,183.10000000026412,-7019.499999999905,7.0,75.60000000010041,-7019.499999999905,7.0,-5604.299999999897,-7019.499999999905,7.0,17683.49999999977,-5675.200000000066,8.0,17683.49999999977,-5675.200000000066,8.0,17683.49999999977,-5675.200000000066,8.0,2966.2500000001673,-5675.200000000066,8.0,5831.0499999996355,-5675.200000000066,8.0,-2821.149999999994,-5675.200000000066,8.0
2025-10-17,5964.150000000223,-8756.100000000086,7.0,5964.150000000223,-8756.100000000086,7.0,5964.150000000223,-8756.100000000086,7.0,8408.250000000295,-8756.100000000086,7.0,-629.3000000001703,-6854.750000000084,7.0,1814.799999999901,-410.50000000004366,7.0,1964.4500000003463,-7228.199999999888,8.0,1964.4500000003463,-14075.000000000025,8.0,1964.4500000003463,-7228.199999999888,8.0,4408.550000000418,-7228.199999999888,8.0,-981.3999999999905,-12173.650000000023,8.0,1462.7000000000808,-12173.650000000023,8.0
2025-10-20,13055.849999999897,-6076.70000000019,7.0,13055.849999999897,-6076.70000000019,7.0,13055.849999999897,-6076.70000000019,7.0,12108.24999999993,-6076.70000000019,7.0,5946.949999999812,-6076.70000000019,7.0,4999.349999999846,-6076.70000000019,7.0,5289.299999999861,-5669.999999999945,8.0,5289.299999999861,-5669.999999999945,8.0,5289.299999999861,-5669.999999999945,8.0,3588.9499999999716,-5669.999999999945,8.0,3112.3499999999185,-5669.999999999945,8.0,1412.000000000029,-5669.999999999945,8.0
2025-10-21,24733.400000000172,-4222.799999999974,6.0,24733.400000000172,-4222.799999999974,6.0,24733.400000000172,-4222.799999999974,6.0,24733.400000000172,-4222.799999999974,6.0,23931.35000000012,-4222.799999999974,6.0,23931.35000000012,-4222.799999999974,6.0,18703.30000000044,-3689.399999999776,8.0,18703.30000000044,-3689.399999999776,8.0,18703.30000000044,-3689.399999999776,8.0,18703.30000000044,-3689.399999999776,8.0,17901.250000000386,-3689.399999999776,8.0,17901.250000000386,-3689.399999999776,8.0
2025-10-22,-1105.0499999998847,-13427.099999999953,6.0,-1105.0499999998847,-13427.099999999953,6.0,-1105.0499999998847,-13427.099999999953,6.0,-1105.0499999998847,-13427.099999999953,6.0,-1105.0499999998847,-13427.099999999953,6.0,-1105.0499999998847,-13427.099999999953,6.0,-2418.8999999998705,-13427.099999999953,7.0,-2418.8999999998705,-13427.099999999953,7.0,-2418.8999999998705,-13427.099999999953,7.0,-2418.8999999998705,-13427.099999999953,7.0,-2418.8999999998705,-13427.099999999953,7.0,-2418.8999999998705,-13427.099999999953,7.0
2025-10-23,13092.499999999996,0.0,7.0,13092.499999999996,0.0,7.0,13092.499999999996,0.0,7.0,15554.099999999995,0.0,7.0,10489.450000000103,0.0,7.0,9258.650000000103,0.0,7.0,8056.1000000000095,-695.5000000000218,8.0,8056.1000000000095,-695.5000000000218,8.0,8056.1000000000095,-695.5000000000218,8.0,8269.94999999992,-695.5000000000218,8.0,7551.9500000000735,-695.5000000000218,8.0,5304.199999999986,-695.5000000000218,8.0
2025-10-24,-5877.150000000005,-5877.150000000005,7.0,9487.849999999959,-2563.4000000000597,7.0,-5877.150000000005,-5877.150000000005,7.0,-4768.499999999971,-4768.499999999971,7.0,9487.849999999959,-2563.4000000000597,7.0,10186.800000000017,-2563.4000000000597,7.0,-496.900000000056,-2298.400000000005,8.0,8799.849999999919,-2298.400000000005,8.0,-496.900000000056,-2298.400000000005,8.0,202.0500000000029,-2298.400000000005,8.0,8799.849999999919,-2298.400000000005,8.0,9089.100000000002,-2298.400000000005,8.0
